PG.ProteinGroups	PG.Genes	PG.ProteinDescriptions	PG.UniProtIds	PG.ProteinNames	[1] ID106583_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[2] ID106559_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[3] ID106567_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[4] ID106555_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[5] ID106579_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[6] ID106563_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[7] ID106571_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[8] ID106584_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[9] ID106560_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[10] ID106568_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[11] ID106556_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[12] ID106580_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[13] ID106564_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[14] ID106572_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[15] ID106585_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[16] ID106561_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[17] ID106569_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[18] ID106557_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[19] ID106581_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[20] ID106565_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[21] ID106573_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[22] ID106586_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[23] ID106562_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[24] ID106570_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[25] ID106558_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[26] ID106582_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[27] ID106566_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[28] ID106574_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[29] IDSPQC_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[30] IDSPQC_02_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[31] IDSPQC_03_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[1] ID106583_01_MA10140C_6010_080323.htrms.PG.Quantity	[2] ID106559_01_MA10140C_6010_080323.htrms.PG.Quantity	[3] ID106567_01_MA10140C_6010_080323.htrms.PG.Quantity	[4] ID106555_01_MA10140C_6010_080323.htrms.PG.Quantity	[5] ID106579_01_MA10140C_6010_080323.htrms.PG.Quantity	[6] ID106563_01_MA10140C_6010_080323.htrms.PG.Quantity	[7] ID106571_01_MA10140C_6010_080323.htrms.PG.Quantity	[8] ID106584_01_MA10140C_6010_080323.htrms.PG.Quantity	[9] ID106560_01_MA10140C_6010_080323.htrms.PG.Quantity	[10] ID106568_01_MA10140C_6010_080323.htrms.PG.Quantity	[11] ID106556_01_MA10140C_6010_080323.htrms.PG.Quantity	[12] ID106580_01_MA10140C_6010_080323.htrms.PG.Quantity	[13] ID106564_01_MA10140C_6010_080323.htrms.PG.Quantity	[14] ID106572_01_MA10140C_6010_080323.htrms.PG.Quantity	[15] ID106585_01_MA10140C_6010_080323.htrms.PG.Quantity	[16] ID106561_01_MA10140C_6010_080323.htrms.PG.Quantity	[17] ID106569_01_MA10140C_6010_080323.htrms.PG.Quantity	[18] ID106557_01_MA10140C_6010_080323.htrms.PG.Quantity	[19] ID106581_01_MA10140C_6010_080323.htrms.PG.Quantity	[20] ID106565_01_MA10140C_6010_080323.htrms.PG.Quantity	[21] ID106573_01_MA10140C_6010_080323.htrms.PG.Quantity	[22] ID106586_01_MA10140C_6010_080323.htrms.PG.Quantity	[23] ID106562_01_MA10140C_6010_080323.htrms.PG.Quantity	[24] ID106570_01_MA10140C_6010_080323.htrms.PG.Quantity	[25] ID106558_01_MA10140C_6010_080323.htrms.PG.Quantity	[26] ID106582_01_MA10140C_6010_080323.htrms.PG.Quantity	[27] ID106566_01_MA10140C_6010_080323.htrms.PG.Quantity	[28] ID106574_01_MA10140C_6010_080323.htrms.PG.Quantity	[29] IDSPQC_01_MA10140C_6010_080323.htrms.PG.Quantity	[30] IDSPQC_02_MA10140C_6010_080323.htrms.PG.Quantity	[31] IDSPQC_03_MA10140C_6010_080323.htrms.PG.Quantity
P07988	SFTPB	Pulmonary surfactant-associated protein B	P07988	PSPB_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24527.77734375	24169.978515625	27168.685546875	29366.96875	33494.1640625	26413.2890625	27774.8359375	25338.19921875	23258.55859375	21725.806640625	20887.6328125	25113.8515625	21984.529296875	23380.65625	27798.357421875	27565.75390625	25294.359375	21426.87890625	27096.28125	26760.443359375	33367.62109375	34337.83984375	26600.62109375	26286.171875	29082.8203125	36481.96484375	23720.412109375	29497.69921875	18454.552734375	23684.53125	33239.8359375
P07996	THBS1	Thrombospondin-1	P07996	TSP1_HUMAN	50	50	52	50	48	52	50	52	52	51	51	52	53	53	51	51	53	53	50	52	52	51	51	48	52	51	52	52	53	53	49	121260.359375	127247.078125	126234.3828125	123937.5234375	127030.78125	126339.0625	124875.4140625	182423.53125	178996.6875	196395.421875	188087.5625	187965.75	181380.5	184237.625	164726.375	171123.671875	162606.03125	167612.890625	167924.21875	170947.90625	167315.875	167987	164494.515625	165940.671875	160911.265625	182136.59375	162326.953125	171421.75	160369.640625	159249.5	160843.421875
P07998	RNASE1	Ribonuclease pancreatic	P07998	RNAS1_HUMAN	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1983.195556640625	1699.0792236328125	1180.9969482421875	1885.347412109375	NaN	1413.648681640625	485.8908996582031	760.3931884765625	4608.50634765625	2433.749755859375	3546.044677734375	2847.31689453125	1784.6019287109375	4616.36376953125	NaN	NaN	2599.0478515625	NaN	1317.7869873046875	1880.23779296875	NaN	1802.3507080078125	NaN	2563.66748046875	1662.86572265625	2504.28662109375	1805.2978515625	1938.109375	2864.824462890625	513.7238159179688	NaN
P08174	CD55	Complement decay-accelerating factor	P08174	DAF_HUMAN	3	3	3	2	3	2	2	2	3	4	3	2	3	2	2	0	3	2	3	2	3	2	1	1	2	2	1	1	3	2	3	7719.42431640625	5899.73828125	9945.2587890625	8251.486328125	9846.2734375	6104.7275390625	8662.2900390625	7423.30322265625	7525.7236328125	6582.86572265625	7714.89404296875	10580.1787109375	6334.931640625	11396.14453125	6033.5556640625	NaN	4379.8388671875	6457.39599609375	5777.55908203125	2708.5390625	4573.85595703125	6743.67236328125	2762.898681640625	6309.00732421875	6626.6513671875	3461.299560546875	8586.8154296875	6140.908203125	7584.08837890625	6216.78564453125	6847.48193359375
P08185	SERPINA6	Corticosteroid-binding globulin	P08185	CBG_HUMAN	16	15	15	15	16	16	15	16	16	16	16	16	16	16	15	16	16	16	16	16	15	16	16	16	15	16	15	15	16	15	16	244977.5625	237552.234375	252517.65625	243525.671875	247863.75	242448.46875	244081.28125	453818.53125	443904.3125	447763.5	452826.125	476825.21875	447286.0625	450830.125	220541.8125	214529.65625	223714.140625	212837.265625	220646	217022.0625	227243.328125	252500.25	232741.921875	259460.71875	258163	276344.25	254227.234375	266822.625	297775.28125	295069.0625	280561.46875
P08237	PFKM	ATP-dependent 6-phosphofructokinase, muscle type	P08237	PFKAM_HUMAN	19	17	15	17	18	17	18	18	16	17	18	18	18	19	16	19	16	18	17	19	16	18	17	19	19	19	19	18	18	18	18	23466.7578125	21512.3828125	22347	22622.3046875	22537.2578125	21736.60546875	22130.22265625	16063.5048828125	17018.8828125	18365.20703125	17551.802734375	17510.810546875	18136.9609375	18592.015625	20067.845703125	23132.330078125	18644.1640625	22177.091796875	21948.736328125	22089.712890625	21190.05859375	20214.48046875	18551.361328125	20898.88671875	20653.99609375	21260.158203125	22471.107421875	19792.166015625	20530.77734375	19718.748046875	18719.41796875
P08238	HSP90AB1	Heat shock protein HSP 90-beta	P08238	HS90B_HUMAN	33	33	32	33	32	33	32	33	33	33	32	34	33	35	33	33	31	34	34	32	33	31	32	33	33	32	32	33	32	33	33	175766.09375	184090.078125	183379.265625	178528.234375	181514.28125	179403.671875	177391.6875	185426.921875	184810.890625	185826.328125	188281.1875	182380.734375	187661.671875	177305.78125	257405.71875	254610.71875	254656	257062.09375	246046.59375	249706.015625	256271.640625	158957.875	158562.75	150963.578125	159868.578125	152894.671875	155778.9375	156693.0625	186826.265625	192707.5	188926.046875
P08246	ELANE	Neutrophil elastase	P08246	ELNE_HUMAN	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	69545.484375	73918.75	67325.6015625	72107.125	73414.53125	78176.8203125	75866.5625	88066.40625	82057.875	77708.953125	71608.6484375	82297.953125	81430.78125	87681.7265625	72654.4296875	84621.59375	72392.0390625	86163.5	84195.9296875	81136.984375	68999.765625	78526.1640625	59930.88671875	73355.6484375	73754.8046875	85781.3359375	79629.625	73427.484375	76870.359375	72197.6953125	77096.6171875
P08311	CTSG	Cathepsin G	P08311	CATG_HUMAN	11	10	11	10	11	10	10	11	10	11	11	11	11	11	11	10	11	11	10	9	11	11	9	11	10	10	11	10	11	10	10	64155.23828125	70888.53125	65492.24609375	67675.5859375	73478.7265625	69079.09375	67326.015625	97147.9296875	88541.0390625	86082.6640625	90449.3046875	89086.09375	90451.9375	91473.765625	69169.6953125	71223.6875	75436.6796875	73694.203125	71782.1953125	74158.421875	71472.96875	66385.859375	73742.8046875	63884.37109375	65919.5546875	70613.3203125	69966.5390625	63766.29296875	69911.046875	74613.7421875	71643.8671875
P08397	HMBS	Porphobilinogen deaminase	P08397	HEM3_HUMAN	27	25	26	25	26	26	26	26	26	24	27	26	26	25	26	27	26	26	25	27	26	28	27	27	27	26	27	26	26	26	26	124355.5625	123414.8515625	119444.2890625	123560.6328125	121323.640625	121660.09375	124937.234375	109577.703125	111011.9921875	113349.015625	113036.171875	107121.015625	110117.8515625	111055.71875	113894.1953125	109390.3359375	111932.5390625	112473.078125	111967.0625	110716.9765625	113452.046875	129148.671875	128916.921875	122307.40625	127482.46875	119529.234375	127889.1328125	121924.2890625	113825.265625	118001.03125	112688.46875
P08514	ITGA2B	Integrin alpha-IIb	P08514	ITA2B_HUMAN	29	29	28	29	26	28	28	29	30	30	29	29	30	29	30	30	30	30	30	30	30	30	30	30	29	30	29	29	30	30	29	76719.2421875	76332.21875	79369.921875	77419.921875	74671.25	75725.4921875	75973.421875	101785.9140625	103284.4765625	110644.0859375	101908.5546875	107061.375	103033.671875	103211.1484375	116862.5625	119129.3828125	118191.890625	116016.09375	119963.421875	119294.4765625	116648.953125	108133.2421875	108637.15625	108869.71875	103970.1171875	115759.3046875	105631.546875	111922.3671875	100556.5390625	100245.3203125	100989.0859375
P08519	LPA	Apolipoprotein(a)	P08519	APOA_HUMAN	5	6	3	4	3	3	2	7	7	9	6	8	5	6	14	11	14	15	13	13	16	28	28	29	28	28	28	29	28	27	25	25029.94140625	56478.9453125	7178.68408203125	7707.60791015625	16714.453125	10061.46484375	8278.1796875	31392.130859375	25444.56640625	26086.748046875	26492.56640625	22144.970703125	26925.98046875	50341.59765625	70651.140625	72829.9609375	71650.84375	66949.953125	60589.40234375	68968.6484375	66326.421875	482334.15625	582955.5	481822.28125	502480.78125	461489.40625	450562.53125	522204.6875	184875.9375	174882.90625	179826.734375
P08567	PLEK	Pleckstrin	P08567	PLEK_HUMAN	9	9	9	9	9	9	9	10	10	10	10	10	10	10	9	9	9	9	8	9	9	9	10	10	10	10	10	10	10	10	10	38806.59375	40109.1328125	40721.80859375	38599.94921875	35955.01953125	36758.3046875	34972.953125	43936.54296875	47279.52734375	49708.74609375	46809.37109375	44705.0859375	49190.4921875	46928.9296875	47178.90625	52095.17578125	47557.12109375	51501.70703125	50308.40625	50447.22265625	51101.0390625	39359.28515625	40502.609375	41416.9140625	42246.17578125	44117.84375	42317.1953125	42112.44140625	43276.828125	42650.625	41290.0625
P08571	CD14	Monocyte differentiation antigen CD14	P08571	CD14_HUMAN	8	8	8	8	8	8	8	8	8	7	7	8	8	7	7	8	8	7	7	7	7	7	8	7	8	8	8	8	8	8	8	29917.73046875	27716.287109375	29317.875	27654.125	26792.349609375	24888.19140625	26424.76953125	33425.03515625	34679.87109375	33402.578125	32588.322265625	35480.1484375	32081.6875	32698.701171875	25753.419921875	27276.654296875	27483.611328125	27820.689453125	24685.259765625	27730.82421875	27255.625	36163.66015625	38850.56640625	36280.23046875	37666.73828125	38922.38671875	36368.51171875	39027.30859375	30367.130859375	30613.935546875	30636.669921875
P08603	CFH	Complement factor H	P08603	CFAH_HUMAN	86	87	88	89	86	85	90	88	89	90	91	91	88	90	90	88	88	88	88	87	90	90	89	88	89	90	89	88	89	88	92	391274.40625	391749.46875	389031.96875	367183.78125	353496.3125	355216.78125	365959.75	556955.875	556776.4375	588671.625	589791.4375	594214.625	574897.5625	599893.9375	451175.875	437820	461418.875	427555.9375	455879.78125	463020.1875	458463.90625	519169.34375	566068.5	578771.3125	543759.4375	575443.875	562084.5625	579232.25	491249.28125	484924.8125	485470.78125
P08670	VIM	Vimentin	P08670	VIME_HUMAN	25	23	23	23	21	24	23	23	26	25	25	23	25	26	22	25	24	23	24	21	22	24	25	22	23	23	25	23	25	22	21	31357.208984375	31832.513671875	32723.234375	31362.5234375	29761.578125	32712.970703125	31693.41015625	39191.171875	39705.55078125	39333.46484375	41331.89453125	35239.50390625	40517.4609375	36500.484375	35358.58203125	36902.01171875	35783.296875	34852.89453125	32592.78125	35446.40234375	34366.875	34037.01171875	38337.22265625	36031.21484375	37912.578125	38115.609375	37553.1328125	34440.5703125	33838.67578125	34083.17578125	35171.53515625
P08697	SERPINF2	Alpha-2-antiplasmin	P08697	A2AP_HUMAN	27	27	26	27	27	27	27	27	27	27	27	27	27	27	27	26	27	26	27	27	27	27	27	27	27	27	27	27	26	27	27	470597.84375	455715.90625	468351.65625	454451.46875	460638.03125	462718.71875	453389.65625	531663.375	532813.875	583030.625	569369.625	595477.75	554145.8125	561161.1875	542382.3125	518941.9375	529908.375	524923.5625	521434.34375	538825.5625	539434.625	517829.25	551510	551178.1875	529458.875	559074.125	522841.90625	572774.6875	527596	513743.28125	522726.5625
P08709	F7	Coagulation factor VII	P08709	FA7_HUMAN	1	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	1	1	1	1	0	0	6921.056640625	NaN	3116.96630859375	NaN	NaN	NaN	NaN	9201.068359375	13668.3212890625	14345.533203125	20561.060546875	13273.51171875	16348.4267578125	14925.953125	NaN	NaN	7711.4951171875	NaN	NaN	NaN	5518.33056640625	NaN	4501.873046875	9368.0166015625	NaN	11826.3837890625	8906.578125	12572.150390625	10046.3037109375	NaN	NaN
P08754	GNAI3	Guanine nucleotide-binding protein G(i) subunit alpha-3	P08754	GNAI3_HUMAN	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28624.384765625	29526.037109375	26502.09765625	28863.423828125	25382.65625	26925.076171875	28017.880859375	26095.708984375	26796.818359375	23941.482421875	24728.587890625	25179.591796875	23685.5859375	22870.205078125	26148.28515625	23745.171875	24484.646484375	25817.01953125	24184.607421875	25715.490234375	22462.873046875	17478.521484375	18068.9921875	19262.08984375	19292.671875	17458.330078125	20856.42578125	17910.994140625	19811.771484375	23135.900390625	21423.0703125
P08758	ANXA5	Annexin A5	P08758	ANXA5_HUMAN	4	4	4	4	5	4	4	5	5	5	4	5	5	5	5	6	5	4	4	4	4	4	4	5	4	5	4	5	4	5	5	16155.7001953125	16687.9375	18761.4140625	20608.271484375	19197.4140625	16795.61328125	18319.568359375	14929.4208984375	14806.2578125	15045.986328125	17363.849609375	16759.1328125	15859.0537109375	15830.2724609375	28459.482421875	26638.04296875	23822.58203125	24482.76171875	25521.8984375	25017.9609375	26048.7265625	26471.048828125	26910.16796875	23925.759765625	23102.095703125	23731.841796875	24164.380859375	25426.849609375	20191.7421875	20256.810546875	20107.091796875
P09104	ENO2	Gamma-enolase	P09104	ENOG_HUMAN	12	12	11	11	11	11	11	11	10	11	11	11	13	11	12	11	11	11	11	11	11	13	13	13	12	12	12	12	12	11	13	29455.181640625	28861.240234375	27463.859375	28594.318359375	26785.173828125	28137.287109375	29638.982421875	26809.3359375	30144.349609375	28571.486328125	29343.1875	27738.677734375	28936.294921875	28191.630859375	25414.498046875	23993.591796875	26228.537109375	24513.09375	26630.91796875	26288.884765625	26763.8828125	36402.59765625	40484.1875	38308.08984375	40835.53515625	37629.36328125	38513.28125	37521.8046875	28998.755859375	30938.3125	29478.896484375
P09105	HBQ1	Hemoglobin subunit theta-1	P09105	HBAT_HUMAN	10	10	9	10	9	9	10	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	10	11	10	11	11	11	11	11	146843.625	142397.15625	154510.890625	151061.1875	164566.59375	150889.984375	159728.3125	204659.734375	200087.28125	197509.34375	176079	192690.375	186066.21875	194270.984375	283413.21875	272710.125	287485.75	273631.375	256050.953125	270464.03125	278412.78125	246739.71875	303743.4375	227798.953125	262887.375	229738.9375	243748.53125	240430.6875	220828.609375	215226.890625	219107.15625
P09211	GSTP1	Glutathione S-transferase P	P09211	GSTP1_HUMAN	11	12	11	10	11	12	11	12	12	12	11	12	12	13	12	12	11	12	13	12	12	11	12	11	12	11	12	11	12	12	12	153618.953125	156899.109375	157926.640625	158430.484375	155912.21875	155490.453125	156718.5625	206147.59375	206849.296875	204510.640625	209355.046875	189075.6875	191514	199071.46875	201822.625	219427.953125	202114.46875	210779.8125	200715.453125	207088.8125	198907	189459.96875	236661.90625	177360.171875	189378.46875	176547.78125	189912.921875	181024.15625	185446.421875	190002.390625	189048.640625
P09382	LGALS1	Galectin-1	P09382	LEG1_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	8587.8896484375	8538.046875	10256.2685546875	9961.85546875	7042.3115234375	8377.9921875	9227.96484375	8073.84130859375	5601.26318359375	8679.576171875	10548.521484375	8206.8193359375	7096.24560546875	8922.328125	7474.56884765625	7558.0087890625	8848.451171875	8684.490234375	9636.552734375	8698.8203125	NaN	15086.9921875	11709.2041015625	12189.619140625	12427.54296875	10935.3466796875	13293.8271484375	9949.0126953125	6872.72314453125	4228.7861328125	NaN
P09417	QDPR	Dihydropteridine reductase	P09417	DHPR_HUMAN	10	11	11	9	10	11	10	10	10	10	11	10	10	11	11	11	11	10	11	11	11	10	11	11	11	10	9	10	11	10	10	34685.70703125	34831.02734375	36057.25	35246.765625	32551.4765625	32158.5859375	34558.69921875	45882.01171875	44765.6796875	43191.06640625	43242.3046875	39107.83203125	43597.7421875	45275.99609375	54564.265625	52160.17578125	55185.1328125	50928.00390625	55218.609375	54668.19921875	53513.80859375	46432.71875	48764.92578125	45870.6015625	46234.671875	37905.6796875	48964.8671875	44997.57421875	42654.828125	41412.1875	43760.421875
P09429	HMGB1	High mobility group protein B1	P09429	HMGB1_HUMAN	2	2	2	2	2	2	2	3	3	2	2	2	2	3	3	3	2	2	3	2	2	2	2	1	2	2	2	2	3	3	3	7698.87548828125	5863.517578125	8176.5107421875	7925.20068359375	6404.419921875	6149.11572265625	7571.79541015625	12554.8271484375	8489.5673828125	12285.56640625	12583.134765625	8627.005859375	10387.685546875	8162.44384765625	11078.4287109375	6091.04345703125	9004.19140625	7712.5986328125	8578.9921875	8262.51953125	7618.89892578125	7253.88134765625	8509.693359375	10091.5322265625	5481.36767578125	6850.04296875	7492.61376953125	7164.08984375	6132.11083984375	6388.48681640625	8967.400390625
P09486	SPARC	SPARC	P09486	SPRC_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8754.0947265625	4172.9443359375	3336.06787109375	3926.570068359375	4077.746826171875	3486.28466796875	3212.5869140625	7994.91748046875	10297.3056640625	7879.98046875	7533.6240234375	8283.35546875	8778.048828125	6711.48974609375	9690.5419921875	8133.15234375	10830.4326171875	8791.8271484375	6482.19677734375	8901.220703125	8219.1611328125	5134.9189453125	4652.2001953125	6914.9423828125	6188.04052734375	8106.0986328125	8023.5771484375	10283.9013671875	9398.90625	7978.4208984375	8077.39892578125
P09488	GSTM1	Glutathione S-transferase Mu 1	P09488	GSTM1_HUMAN	7	7	7	7	6	6	7	7	7	5	7	7	7	6	6	7	6	6	6	6	6	5	5	5	6	4	5	4	6	6	6	26301.41015625	26684.58984375	27896.61328125	25656.21875	24307.244140625	24525.044921875	25255.884765625	24565.59375	24057.845703125	26730.58203125	24444.65234375	23444.244140625	25524.232421875	26491.05078125	26830.478515625	28357.46484375	27437.388671875	26652.724609375	28394.904296875	29555.330078125	26591.337890625	14946.12890625	11118.4033203125	14507.6982421875	12727.7119140625	11700.1298828125	11230.3515625	12343.5908203125	22898.126953125	22379.720703125	23491.046875
P09493	TPM1	Tropomyosin alpha-1 chain	P09493	TPM1_HUMAN	8	11	10	10	10	10	10	10	10	10	8	11	10	9	12	12	11	10	8	9	10	9	11	9	10	8	9	7	10	10	10	111034.9296875	109284.734375	107919.296875	109154.8671875	110643.5859375	116312.390625	101414.4765625	101694.8984375	101124.84375	106335.40625	98494.3046875	102345.75	103967.6796875	100318.8203125	100868.2421875	91199.9765625	99626.828125	104638.21875	96869.3203125	105268.5234375	105445.5078125	87587.5703125	91336.375	87185.625	91725.4453125	89565.390625	86403.7109375	88345.765625	100993.796875	91855.3359375	98189.4296875
P09496	CLTA	Clathrin light chain A	P09496	CLCA_HUMAN	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	42067.34375	43987.98046875	47674.89453125	45320.11328125	42454.3828125	41356.09765625	42890.11328125	33952.87109375	34678.21484375	33068.33984375	32649.1953125	28979.970703125	30220.794921875	32845.66796875	30284.140625	26312.99609375	28886.556640625	32968.1328125	33638.59375	30904.220703125	35157.15625	51836.73046875	54282.9453125	58478.46875	53745.3671875	51870.78515625	57078.0234375	52694.95703125	36966.01171875	40097.57421875	34426.2421875
P09497	CLTB	Clathrin light chain B	P09497	CLCB_HUMAN	7	8	8	8	8	9	9	7	8	7	8	8	8	8	5	7	7	8	7	7	5	9	8	9	9	8	7	9	8	8	8	10843.0302734375	10637.8037109375	10906.109375	10848.025390625	10876.5341796875	11620.34375	11036.3017578125	8043.1240234375	9388.34375	10119.3935546875	7748.5537109375	8483.5126953125	8103.78173828125	8934.216796875	5651.955078125	5197.3818359375	5763.0458984375	5544.59228515625	5795.328125	5001.62158203125	5618.20556640625	9497.119140625	10935.298828125	9708.1728515625	10525.0185546875	10455.783203125	10668.7119140625	9299.876953125	9775.037109375	9352.630859375	9109.15625
P09525	ANXA4	Annexin A4	P09525	ANXA4_HUMAN	12	11	11	11	12	11	11	11	10	12	11	12	10	12	11	10	11	11	11	11	11	12	10	10	10	10	11	10	11	11	12	24772.224609375	25381.333984375	25057.583984375	24700.236328125	23454.0234375	23356.568359375	21250.833984375	25617.3359375	27723.93359375	31237.353515625	28138.85546875	25780.998046875	28754.36328125	25669.98828125	26543.13671875	24262.568359375	26253.51953125	24240.94921875	22462.3515625	24677.482421875	25121.08203125	23086.34375	20442.45703125	20389.25390625	22216.046875	23618.97265625	21020.505859375	24096.048828125	23851.73828125	24918.62890625	24274.900390625
P09543	CNP	2',3'-cyclic-nucleotide 3'-phosphodiesterase	P09543	CN37_HUMAN	12	12	10	12	12	11	13	12	12	12	11	12	12	12	11	12	11	12	12	12	13	12	10	12	13	13	13	12	13	12	12	26109.681640625	29815.544921875	29086.029296875	28355.1953125	27703.701171875	26345.625	27614.470703125	22251.853515625	21852.708984375	20695.568359375	21899.826171875	21464.890625	22228.8984375	20811.724609375	25199.49609375	24823.15234375	25323.48046875	25833.44140625	24746.568359375	26439.755859375	26850.0546875	22735.1328125	20961.384765625	22115.099609375	23210.32421875	22192.3359375	21041.119140625	21440.9140625	22288.556640625	23772.404296875	22411.654296875
P09651	HNRNPA1	Heterogeneous nuclear ribonucleoprotein A1	P09651	ROA1_HUMAN	7	6	7	5	6	7	7	7	5	6	6	4	6	6	6	5	6	6	7	7	7	6	4	7	7	7	7	6	7	6	7	8470.486328125	7416.83154296875	7383.86572265625	7434.17041015625	8182.97509765625	7380.52001953125	6356.09619140625	6842.87353515625	7763.525390625	7633.76416015625	7221.5263671875	6641.53662109375	8531.4501953125	6877.9873046875	7429.20654296875	7672.67138671875	6085.81689453125	6749.99072265625	7023.4833984375	7673.98046875	7423.75	6506.5888671875	5555.12890625	6749.5712890625	7132.966796875	7617.5625	6915.16748046875	6956.43798828125	6482.91845703125	6870.86767578125	4615.20751953125
P09871	C1S	Complement C1s subcomponent	P09871	C1S_HUMAN	34	33	33	33	32	34	34	36	37	36	36	35	37	36	34	36	34	35	33	35	34	34	37	36	36	36	36	37	34	37	34	107578.7421875	108644.1328125	109078.625	108655.28125	103135.4609375	106587.671875	110231.4609375	145478.296875	143681.96875	154054.875	143449.25	149877.765625	141593.234375	141897.4375	107315.6328125	103232.546875	106889.8515625	106177.359375	104976.828125	105061.5625	105279.953125	131603.140625	137574.46875	138634.9375	134168.890625	141731.109375	132387.890625	137314.328125	124191.7578125	122826.515625	122157.890625
P09960	LTA4H	Leukotriene A-4 hydrolase	P09960	LKHA4_HUMAN	31	31	31	32	30	31	32	31	31	31	31	32	31	32	32	32	32	32	32	32	32	32	31	32	32	31	31	31	32	31	31	108608.53125	112904.21875	109983.75	111143.828125	104773.34375	109876.0078125	112520.0546875	99729	102879.9921875	97767.5625	98978.1796875	97508.6796875	100111.875	101969.375	117662.1015625	116393.4453125	118843.796875	120863.609375	121259.3671875	116630.625	121753.1640625	107088.5	101921.484375	108569.1640625	108772.5546875	106911.8046875	107849.1953125	102611.640625	106526.53125	107014.7421875	105279.4296875
P0C0L4	C4A	Complement C4-A	P0C0L4	CO4A_HUMAN	150	157	156	155	150	153	147	163	167	166	165	167	166	165	154	158	160	160	156	161	158	165	167	164	165	165	166	163	167	162	165	748067.8125	752256.375	753736.125	749755	744434.8125	761223.875	759471.125	1395495.125	1392039.875	1413003.75	1358039	1470884.875	1375983.125	1397500	1067205	1096386.125	1076617.625	1090070.5	1090624.375	1091743.5	1066029.75	1522046.25	1470524.625	1548273.5	1496550.75	1607738.625	1510785.25	1575496.75	1200457.25	1199896.25	1189702.25
